epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/reward,val/makespan,val/reward
,68449,,,2576.5814781188965,,,,,
,68449,,1.4939308166503906,,,,,,
,68499,,,402.7290344238281,,,,,
,68499,,8.65483283996582,,,,,,
,68549,,,729.323148727417,,,,,
,68549,,1.882314682006836,,,,,,
,68599,,,2297.3060607910156,,,,,
,68599,,8.870840072631836,,,,,,
,68649,,,734.7173690795898,,,,,
,68649,,0.5230903625488281,,,,,,
,68699,,,862.6883029937744,,,,,
,68699,,9.600400924682617,,,,,,
,68749,,,521.575927734375,,,,,
,68749,,0.7531642913818359,,,,,,
,68799,,,679.861307144165,,,,,
,68799,,8.933305740356445,,,,,,
,68849,,,1179.9023151397705,,,,,
,68849,,0.9386539459228516,,,,,,
,68899,,,492.0225143432617,,,,,
,68899,,8.848428726196289,,,,,,
,68949,,,1088.3963108062744,,,,,
,68949,,0.5471706390380859,,,,,,
,68999,,,1057.6062202453613,,,,,
,68999,,8.103132247924805,,,,,,
,69049,,,392.15636253356934,,,,,
,69049,,0.8723735809326172,,,,,,
,69099,,,1266.122817993164,,,,,
,69099,,13.636589050292969,,,,,,
,69149,,,306.5187931060791,,,,,
,69149,,0.4391670227050781,,,,,,
,69199,,,2752.786159515381,,,,,
,69199,,7.745265960693359,,,,,,
,69249,,,663.8312339782715,,,,,
,69249,,0.4687309265136719,,,,,,
,69299,,,2463.7629985809326,,,,,
,69299,,8.784770965576172,,,,,,
,69349,,,1053.328275680542,,,,,
,69349,,3.2265186309814453,,,,,,
,69399,,,633.3715915679932,,,,,
,69399,,7.781028747558594,,,,,,
,69449,,,2390.336751937866,,,,,
,69449,,1.3654232025146484,,,,,,
,69499,,,801.9964694976807,,,,,
,69499,,13.005971908569336,,,,,,
,69549,,,844.7439670562744,,,,,
,69549,,0.4711151123046875,,,,,,
,69599,,,2704.9970626831055,,,,,
,69599,,7.568120956420898,,,,,,
,69649,,,465.76404571533203,,,,,
,69649,,0.4665851593017578,,,,,,
,69699,,,260.317325592041,,,,,
,69699,,7.93910026550293,,,,,,
,69749,,,463.5457992553711,,,,,
,69749,,0.4315376281738281,,,,,,
,69799,,,898.8816738128662,,,,,
,69799,,8.518218994140625,,,,,,
,69849,,,881.1633586883545,,,,,
,69849,,0.4820823669433594,,,,,,
,69899,,,253.6628246307373,,,,,
,69899,,8.425235748291016,,,,,,
,69949,,,2657.3712825775146,,,,,
,69949,,0.522613525390625,,,,,,
,69999,,,839.1995429992676,,,,,
,69999,,7.718086242675781,,,,,,
,70049,,,380.39326667785645,,,,,
,70049,,0.4496574401855469,,,,,,
,70099,,,1048.3167171478271,,,,,
,70099,,7.906198501586914,,,,,,
,70149,,,1057.2755336761475,,,,,
,70149,,0.5097389221191406,,,,,,
,70199,,,419.1324710845947,,,,,
,70199,,7.31658935546875,,,,,,
,70249,,,1031.2590599060059,,,,,
,70249,,0.4642009735107422,,,,,,
,70299,,,214.9348258972168,,,,,
,70299,,7.670879364013672,,,,,,
,70349,,,736.879825592041,,,,,
,70349,,0.5319118499755859,,,,,,
,70399,,,686.9461536407471,,,,,
,70399,,7.873773574829102,,,,,,
,70449,,,1058.0012798309326,,,,,
,70449,,0.5824565887451172,,,,,,
,70499,,,1118.4558868408203,,,,,
,70499,,17.314672470092773,,,,,,
,70549,,,1062.5951290130615,,,,,
,70549,,0.5042552947998047,,,,,,
,70599,,,802.405595779419,,,,,
,70599,,13.70382308959961,,,,,,
,70649,,,880.3088665008545,,,,,
,70649,,0.46563148498535156,,,,,,
,70699,,,2236.225128173828,,,,,
,70699,,9.16910171508789,,,,,,
,70749,,,518.3923244476318,,,,,
,70749,,1.363992691040039,,,,,,
,70799,,,495.9290027618408,,,,,
,70799,,7.885932922363281,,,,,,
,70849,,,1003.5150051116943,,,,,
,70849,,0.6711483001708984,,,,,,
,70899,,,2438.204050064087,,,,,
,70899,,10.30588150024414,,,,,,
,70949,,,275.1805782318115,,,,,
,70949,,0.48542022705078125,,,,,,
,70999,,,2732.527017593384,,,,,
,70999,,13.000726699829102,,,,,,
,71049,,,264.07337188720703,,,,,
,71049,,0.9417533874511719,,,,,,
,71099,,,277.6482105255127,,,,,
,71099,,8.401632308959961,,,,,,
,71149,,,181.96845054626465,,,,,
,71149,,0.45299530029296875,,,,,,
,71199,,,2806.985378265381,,,,,
,71199,,15.223503112792969,,,,,,
,71249,,,345.4890251159668,,,,,
,71249,,0.507354736328125,,,,,,
,71299,,,2587.5418186187744,,,,,
,71299,,11.509180068969727,,,,,,
,71349,,,2891.6399478912354,,,,,
,71349,,1.5039443969726562,,,,,,
,71399,,,1160.0544452667236,,,,,
,71399,,10.783195495605469,,,,,,
,71449,,,505.34582138061523,,,,,
,71449,,0.37932395935058594,,,,,,
,71499,,,597.6629257202148,,,,,
,71499,,8.494853973388672,,,,,,
,71549,,,678.5199642181396,,,,,
,71549,,0.6501674652099609,,,,,,
,71599,,,2665.531635284424,,,,,
,71599,,16.693830490112305,,,,,,
,71649,,,885.0212097167969,,,,,
,71649,,1.4748573303222656,,,,,,
,71699,,,1132.3482990264893,,,,,
,71699,,13.996362686157227,,,,,,
,71749,,,1070.6331729888916,,,,,
,71749,,0.8819103240966797,,,,,,
,71799,,,259.22513008117676,,,,,
,71799,,8.002519607543945,,,,,,
,71849,,,281.280517578125,,,,,
,71849,,0.4601478576660156,,,,,,
,71899,,,773.0438709259033,,,,,
,71899,,8.01706314086914,,,,,,
,71949,,,2572.8044509887695,,,,,
,71949,,1.9066333770751953,,,,,,
,71999,,,2929.4509887695312,,,,,
,71999,,12.83407211303711,,,,,,
,72049,,,2415.1036739349365,,,,,
,72049,,0.5743503570556641,,,,,,
,72099,,,406.3889980316162,,,,,
,72099,,8.391141891479492,,,,,,
,72149,,,639.7421360015869,,,,,
,72149,,1.3158321380615234,,,,,,
,72199,,,1087.6777172088623,,,,,
,72199,,8.7432861328125,,,,,,
,72249,,,260.2245807647705,,,,,
,72249,,0.8573532104492188,,,,,,
,72299,,,2316.037178039551,,,,,
,72299,,17.658472061157227,,,,,,
,72349,,,529.4022560119629,,,,,
,72349,,0.9477138519287109,,,,,,
,72399,,,2350.8012294769287,,,,,
,72399,,13.338327407836914,,,,,,
,72449,,,2863.7754917144775,,,,,
,72449,,1.4431476593017578,,,,,,
,72499,,,699.406623840332,,,,,
,72499,,16.560792922973633,,,,,,
,72549,,,679.4126033782959,,,,,
,72549,,1.7299652099609375,,,,,,
,72599,,,2867.9280281066895,,,,,
,72599,,15.307188034057617,,,,,,
,72649,,,705.4955959320068,,,,,
,72649,,0.47016143798828125,,,,,,
,72699,,,393.01133155822754,,,,,
,72699,,7.502555847167969,,,,,,
,72749,,,771.2740898132324,,,,,
,72749,,0.47659873962402344,,,,,,
,72799,,,2519.1056728363037,,,,,
,72799,,15.767574310302734,,,,,,
,72849,,,202.6834487915039,,,,,
,72849,,0.47516822814941406,,,,,,
,72899,,,352.5981903076172,,,,,
,72899,,8.609533309936523,,,,,,
,72949,,,377.4609565734863,,,,,
,72949,,0.4069805145263672,,,,,,
,72999,,,2709.404230117798,,,,,
,72999,,7.572412490844727,,,,,,
,73049,,,349.53999519348145,,,,,
,73049,,0.5030632019042969,,,,,,
,73099,,,2549.2351055145264,,,,,
,73099,,14.25480842590332,,,,,,
,73149,,,365.4468059539795,,,,,
,73149,,1.455545425415039,,,,,,
,73199,,,572.7145671844482,,,,,
,73199,,8.924245834350586,,,,,,
,73249,,,2424.8664379119873,,,,,
,73249,,0.5304813385009766,,,,,,
,73299,,,795.3517436981201,,,,,
,73299,,8.749246597290039,,,,,,
,73349,,,2997.3928928375244,,,,,
,73349,,2.0461082458496094,,,,,,
,73399,,,279.51550483703613,,,,,
,73399,,7.795572280883789,,,,,,
,73449,,,394.75178718566895,,,,,
,73449,,3.1280517578125,,,,,,
,73499,,,234.0087890625,,,,,
,73499,,8.476972579956055,,,,,,
,73549,,,725.3711223602295,,,,,
,73549,,1.8122196197509766,,,,,,
,73599,,,795.0558662414551,,,,,
,73599,,8.176565170288086,,,,,,
,73649,,,948.5583305358887,,,,,
,73649,,0.9469985961914062,,,,,,
,73699,,,2884.7641944885254,,,,,
,73699,,8.531332015991211,,,,,,
,73749,,,1028.1322002410889,,,,,
,73749,,0.9934902191162109,,,,,,
,73799,,,411.4084243774414,,,,,
,73799,,7.457971572875977,,,,,,
,73849,,,811.4984035491943,,,,,
,73849,,0.5507469177246094,,,,,,
,73899,,,480.00097274780273,,,,,
,73899,,8.855819702148438,,,,,,
,73949,,,2921.8385219573975,,,,,
,73949,,0.5552768707275391,,,,,,
,73999,,,832.9029083251953,,,,,
,73999,,8.050918579101562,,,,,,
,74049,,,711.0943794250488,,,,,
,74049,,0.5290508270263672,,,,,,
,74099,,,2528.151512145996,,,,,
,74099,,8.9569091796875,,,,,,
,74149,,,414.19172286987305,,,,,
,74149,,0.6940364837646484,,,,,,
,74199,,,3060.851573944092,,,,,
,74199,,11.840105056762695,,,,,,
,74249,,,2530.5237770080566,,,,,
,74249,,1.0142326354980469,,,,,,
,74299,,,390.2778625488281,,,,,
,74299,,8.458137512207031,,,,,,
,74349,,,255.93137741088867,,,,,
,74349,,0.396728515625,,,,,,
,74399,,,920.1538562774658,,,,,
,74399,,9.894847869873047,,,,,,
,74449,,,711.8549346923828,,,,,
,74449,,0.6296634674072266,,,,,,
,74499,,,216.56227111816406,,,,,
,74499,,8.574485778808594,,,,,,
,74549,,,308.3641529083252,,,,,
,74549,,0.5173683166503906,,,,,,
,74599,,,819.4453716278076,,,,,
,74599,,8.666038513183594,,,,,,
,74649,,,559.8733425140381,,,,,
,74649,,0.8587837219238281,,,,,,
,74699,,,547.4770069122314,,,,,
,74699,,8.447408676147461,,,,,,
,74749,,,647.7682590484619,,,,,
,74749,,0.5147457122802734,,,,,,
,74799,,,2606.323480606079,,,,,
,74799,,11.914968490600586,,,,,,
,74849,,,492.3207759857178,,,,,
,74849,,0.4971027374267578,,,,,,
,74899,,,418.776273727417,,,,,
,74899,,9.037256240844727,,,,,,
,74949,,,624.243974685669,,,,,
,74949,,0.9100437164306641,,,,,,
,74999,,,908.5216522216797,,,,,
,74999,,8.01706314086914,,,,,,
2,74999,,,,,,,815.9219970703125,-815.9219970703125
,75000,26740.668693065643,,,,,,,
2,74999,,,,0.6922739148139954,15.0,-798.826171875,,
,75049,,,540.7726764678955,,,,,
,75049,,0.5140304565429688,,,,,,
,75099,,,556.793212890625,,,,,
,75099,,8.217811584472656,,,,,,
,75149,,,358.2265377044678,,,,,
,75149,,0.4410743713378906,,,,,,
,75199,,,385.71834564208984,,,,,
,75199,,8.652210235595703,,,,,,
,75249,,,689.6071434020996,,,,,
,75249,,0.47278404235839844,,,,,,
,75299,,,839.0617370605469,,,,,
,75299,,15.822887420654297,,,,,,
,75349,,,831.7112922668457,,,,,
,75349,,0.7038116455078125,,,,,,
,75399,,,217.07415580749512,,,,,
,75399,,8.310556411743164,,,,,,
,75449,,,799.741268157959,,,,,
,75449,,0.5292892456054688,,,,,,
,75499,,,862.8890514373779,,,,,
,75499,,10.33473014831543,,,,,,
,75549,,,2532.6290130615234,,,,,
,75549,,1.0609626770019531,,,,,,
,75599,,,359.7877025604248,,,,,
,75599,,7.565498352050781,,,,,,
,75649,,,390.7642364501953,,,,,
,75649,,0.7307529449462891,,,,,,
,75699,,,2718.337059020996,,,,,
,75699,,16.298532485961914,,,,,,
,75749,,,859.0877056121826,,,,,
,75749,,1.3930797576904297,,,,,,
,75799,,,702.160120010376,,,,,
,75799,,16.646623611450195,,,,,,
,75849,,,2619.755744934082,,,,,
,75849,,1.4979839324951172,,,,,,
,75899,,,378.71670722961426,,,,,
,75899,,14.180183410644531,,,,,,
,75949,,,404.74772453308105,,,,,
,75949,,0.8504390716552734,,,,,,
,75999,,,2442.2380924224854,,,,,
,75999,,8.792400360107422,,,,,,
,76049,,,2506.626844406128,,,,,
,76049,,0.7336139678955078,,,,,,
,76099,,,834.113597869873,,,,,
,76099,,8.391141891479492,,,,,,
,76149,,,487.7126216888428,,,,,
,76149,,0.5133152008056641,,,,,,
,76199,,,393.1891918182373,,,,,
,76199,,13.856887817382812,,,,,,
,76249,,,696.0890293121338,,,,,
,76249,,0.6451606750488281,,,,,,
,76299,,,315.582275390625,,,,,
,76299,,8.381366729736328,,,,,,
,76349,,,264.2652988433838,,,,,
,76349,,32.6535701751709,,,,,,
,76399,,,407.1388244628906,,,,,
,76399,,8.022308349609375,,,,,,
,76449,,,851.6502380371094,,,,,
,76449,,1.3949871063232422,,,,,,
,76499,,,733.7603569030762,,,,,
,76499,,9.604215621948242,,,,,,
,76549,,,698.2429027557373,,,,,
,76549,,0.5421638488769531,,,,,,
,76599,,,3102.2486686706543,,,,,
,76599,,13.387918472290039,,,,,,
,76649,,,1124.2351531982422,,,,,
,76649,,1.8687248229980469,,,,,,
,76699,,,879.2593479156494,,,,,
,76699,,8.980512619018555,,,,,,
,76749,,,463.56844902038574,,,,,
,76749,,0.4742145538330078,,,,,,
,76799,,,839.2050266265869,,,,,
,76799,,9.000301361083984,,,,,,
,76849,,,883.2681179046631,,,,,
,76849,,0.9191036224365234,,,,,,
,76899,,,2982.6724529266357,,,,,
,76899,,13.744354248046875,,,,,,
,76949,,,945.1992511749268,,,,,
,76949,,1.5499591827392578,,,,,,
,76999,,,251.94144248962402,,,,,
,76999,,8.858442306518555,,,,,,
,77049,,,244.76957321166992,,,,,
,77049,,0.415802001953125,,,,,,
,77099,,,495.15581130981445,,,,,
,77099,,8.98432731628418,,,,,,
,77149,,,2378.174066543579,,,,,
,77149,,2.043008804321289,,,,,,
,77199,,,799.0586757659912,,,,,
,77199,,8.348703384399414,,,,,,
,77249,,,448.8987922668457,,,,,
,77249,,0.7913112640380859,,,,,,
,77299,,,691.8289661407471,,,,,
,77299,,9.390592575073242,,,,,,
,77349,,,428.79319190979004,,,,,
,77349,,0.49567222595214844,,,,,,
,77399,,,2933.391809463501,,,,,
,77399,,15.218734741210938,,,,,,
,77449,,,1088.8500213623047,,,,,
,77449,,0.5114078521728516,,,,,,
,77499,,,813.8985633850098,,,,,
,77499,,8.738994598388672,,,,,,
,77549,,,943.274974822998,,,,,
,77549,,0.9624958038330078,,,,,,
,77599,,,247.11036682128906,,,,,
,77599,,8.672475814819336,,,,,,
,77649,,,2814.4352436065674,,,,,
,77649,,1.4865398406982422,,,,,,
,77699,,,251.4941692352295,,,,,
,77699,,16.254425048828125,,,,,,
,77749,,,2922.191858291626,,,,,
,77749,,1.781463623046875,,,,,,
,77799,,,458.050012588501,,,,,
,77799,,8.750438690185547,,,,,,
,77849,,,865.5111789703369,,,,,
,77849,,0.5688667297363281,,,,,,
,77899,,,1125.7414817810059,,,,,
,77899,,14.530181884765625,,,,,,
,77949,,,467.6251411437988,,,,,
,77949,,0.5466938018798828,,,,,,
,77999,,,387.67361640930176,,,,,
,77999,,8.572101593017578,,,,,,
,78049,,,642.669677734375,,,,,
,78049,,1.514434814453125,,,,,,
,78099,,,2724.0986824035645,,,,,
,78099,,8.034944534301758,,,,,,
,78149,,,861.7327213287354,,,,,
,78149,,1.0433197021484375,,,,,,
,78199,,,581.0763835906982,,,,,
,78199,,16.088247299194336,,,,,,
,78249,,,850.1842021942139,,,,,
,78249,,0.5667209625244141,,,,,,
,78299,,,879.2684078216553,,,,,
,78299,,13.584375381469727,,,,,,
,78349,,,2891.9975757598877,,,,,
,78349,,3.8764476776123047,,,,,,
,78399,,,237.93959617614746,,,,,
,78399,,8.460283279418945,,,,,,
,78449,,,827.826976776123,,,,,
,78449,,0.49686431884765625,,,,,,
,78499,,,557.6555728912354,,,,,
,78499,,8.649587631225586,,,,,,
,78549,,,767.7648067474365,,,,,
,78549,,0.6527900695800781,,,,,,
,78599,,,780.0078392028809,,,,,
,78599,,8.812189102172852,,,,,,
,78649,,,2853.590965270996,,,,,
,78649,,1.5702247619628906,,,,,,
,78699,,,1059.6599578857422,,,,,
,78699,,8.08262825012207,,,,,,
,78749,,,2524.059772491455,,,,,
,78749,,2.161264419555664,,,,,,
,78799,,,243.32594871520996,,,,,
,78799,,8.337974548339844,,,,,,
,78849,,,523.4754085540771,,,,,
,78849,,0.4687309265136719,,,,,,
,78899,,,715.7876491546631,,,,,
,78899,,8.488178253173828,,,,,,
,78949,,,735.9113693237305,,,,,
,78949,,1.1909008026123047,,,,,,
,78999,,,212.6450538635254,,,,,
,78999,,8.634090423583984,,,,,,
,79049,,,1047.1131801605225,,,,,
,79049,,1.3980865478515625,,,,,,
,79099,,,2647.5932598114014,,,,,
,79099,,14.467716217041016,,,,,,
,79149,,,822.9970932006836,,,,,
,79149,,1.4998912811279297,,,,,,
,79199,,,2322.361707687378,,,,,
,79199,,8.918523788452148,,,,,,
,79249,,,2690.7308101654053,,,,,
,79249,,1.3341903686523438,,,,,,
,79299,,,850.4395484924316,,,,,
,79299,,10.658502578735352,,,,,,
,79349,,,513.2670402526855,,,,,
,79349,,1.3890266418457031,,,,,,
,79399,,,1002.6791095733643,,,,,
,79399,,8.366107940673828,,,,,,
,79449,,,818.1817531585693,,,,,
,79449,,0.6897449493408203,,,,,,
,79499,,,291.9785976409912,,,,,
,79499,,8.539676666259766,,,,,,
,79549,,,2890.0861740112305,,,,,
,79549,,1.5442371368408203,,,,,,
,79599,,,2933.5684776306152,,,,,
,79599,,11.246442794799805,,,,,,
,79649,,,651.2777805328369,,,,,
,79649,,0.5459785461425781,,,,,,
,79699,,,726.600170135498,,,,,
,79699,,8.536577224731445,,,,,,
,79749,,,728.6694049835205,,,,,
,79749,,0.6020069122314453,,,,,,
,79799,,,748.7146854400635,,,,,
,79799,,8.804559707641602,,,,,,
,79849,,,198.60243797302246,,,,,
,79849,,0.40602684020996094,,,,,,
,79899,,,251.56283378601074,,,,,
,79899,,7.762908935546875,,,,,,
,79949,,,2876.570701599121,,,,,
,79949,,1.65557861328125,,,,,,
,79999,,,1134.5069408416748,,,,,
,79999,,14.36305046081543,,,,,,
,80049,,,306.84399604797363,,,,,
,80049,,0.9741783142089844,,,,,,
,80099,,,1110.544204711914,,,,,
,80099,,9.04536247253418,,,,,,
,80149,,,238.2338047027588,,,,,
,80149,,1.253366470336914,,,,,,
,80199,,,2496.5498447418213,,,,,
,80199,,8.720874786376953,,,,,,
,80249,,,2619.950532913208,,,,,
,80249,,0.5533695220947266,,,,,,
,80299,,,760.84303855896,,,,,
,80299,,8.895158767700195,,,,,,
,80349,,,2857.9092025756836,,,,,
,80349,,0.7729530334472656,,,,,,
,80399,,,3040.0962829589844,,,,,
,80399,,16.924142837524414,,,,,,
,80449,,,353.32417488098145,,,,,
,80449,,0.5276203155517578,,,,,,
,80499,,,922.4350452423096,,,,,
,80499,,14.870405197143555,,,,,,
,80549,,,433.2313537597656,,,,,
,80549,,0.5068778991699219,,,,,,
,80599,,,857.7373027801514,,,,,
,80599,,9.417533874511719,,,,,,
,80649,,,2501.5618801116943,,,,,
,80649,,0.5233287811279297,,,,,,
,80699,,,836.5955352783203,,,,,
,80699,,12.358903884887695,,,,,,
,80749,,,2409.02042388916,,,,,
,80749,,0.5979537963867188,,,,,,
,80799,,,2586.3137245178223,,,,,
,80799,,13.794660568237305,,,,,,
,80849,,,2508.3017349243164,,,,,
,80849,,1.3689994812011719,,,,,,
,80899,,,2736.362934112549,,,,,
,80899,,11.80267333984375,,,,,,
,80949,,,2720.4501628875732,,,,,
,80949,,0.6358623504638672,,,,,,
,80999,,,712.9995822906494,,,,,
,80999,,8.775472640991211,,,,,,
,81049,,,404.8604965209961,,,,,
,81049,,0.46706199645996094,,,,,,
,81099,,,730.2775382995605,,,,,
,81099,,13.713359832763672,,,,,,
,81149,,,2300.6412982940674,,,,,
,81149,,0.6203651428222656,,,,,,
,81199,,,791.5298938751221,,,,,
,81199,,13.023138046264648,,,,,,
,81249,,,211.69114112854004,,,,,
,81249,,0.4901885986328125,,,,,,
,81299,,,3158.411741256714,,,,,
,81299,,15.625953674316406,,,,,,
,81349,,,321.40207290649414,,,,,
,81349,,0.8523464202880859,,,,,,
,81399,,,513.9193534851074,,,,,
,81399,,8.635997772216797,,,,,,
,81449,,,878.01194190979,,,,,
,81449,,2.133607864379883,,,,,,
,81499,,,740.6086921691895,,,,,
,81499,,8.828163146972656,,,,,,
,81549,,,2570.4383850097656,,,,,
,81549,,1.9006729125976562,,,,,,
,81599,,,950.7615566253662,,,,,
,81599,,12.282848358154297,,,,,,
,81649,,,708.7681293487549,,,,,
,81649,,0.5173683166503906,,,,,,
,81699,,,865.7262325286865,,,,,
,81699,,12.290239334106445,,,,,,
,81749,,,2951.3652324676514,,,,,
,81749,,1.241445541381836,,,,,,
,81799,,,734.2081069946289,,,,,
,81799,,8.43667984008789,,,,,,
,81849,,,290.5142307281494,,,,,
,81849,,0.44989585876464844,,,,,,
,81899,,,1169.7800159454346,,,,,
,81899,,14.07623291015625,,,,,,
,81949,,,435.6198310852051,,,,,
,81949,,0.4782676696777344,,,,,,
,81999,,,2451.9240856170654,,,,,
,81999,,12.870073318481445,,,,,,
,82049,,,830.742359161377,,,,,
,82049,,0.4677772521972656,,,,,,
,82099,,,739.7046089172363,,,,,
,82099,,8.65316390991211,,,,,,
,82149,,,383.3320140838623,,,,,
,82149,,0.4897117614746094,,,,,,
,82199,,,582.1797847747803,,,,,
,82199,,7.988929748535156,,,,,,
,82249,,,955.4812908172607,,,,,
,82249,,0.560760498046875,,,,,,
,82299,,,893.5060501098633,,,,,
,82299,,12.965679168701172,,,,,,
,82349,,,1058.4359169006348,,,,,
,82349,,1.3856887817382812,,,,,,
,82399,,,2664.782762527466,,,,,
,82399,,17.892837524414062,,,,,,
,82449,,,414.1881465911865,,,,,
,82449,,0.49304962158203125,,,,,,
,82499,,,257.13038444519043,,,,,
,82499,,8.466243743896484,,,,,,
,82549,,,657.2506427764893,,,,,
,82549,,0.5502700805664062,,,,,,
,82599,,,1127.5537014007568,,,,,
,82599,,8.424520492553711,,,,,,
,82649,,,703.8192749023438,,,,,
,82649,,0.4353523254394531,,,,,,
,82699,,,2457.516670227051,,,,,
,82699,,13.335704803466797,,,,,,
,82749,,,387.7732753753662,,,,,
,82749,,0.49805641174316406,,,,,,
,82799,,,827.672004699707,,,,,
,82799,,8.372783660888672,,,,,,
,82849,,,266.5984630584717,,,,,
,82849,,0.8461475372314453,,,,,,
,82899,,,482.5479984283447,,,,,
,82899,,16.353130340576172,,,,,,
,82949,,,604.6268939971924,,,,,
,82949,,0.5018711090087891,,,,,,
,82999,,,2387.9122734069824,,,,,
,82999,,8.666276931762695,,,,,,
,83049,,,2500.7100105285645,,,,,
,83049,,0.5593299865722656,,,,,,
,83099,,,697.4713802337646,,,,,
,83099,,14.006853103637695,,,,,,
,83149,,,820.7838535308838,,,,,
,83149,,0.6206035614013672,,,,,,
,83199,,,2450.7267475128174,,,,,
,83199,,13.135671615600586,,,,,,
,83249,,,860.6007099151611,,,,,
,83249,,1.3179779052734375,,,,,,
,83299,,,1077.8729915618896,,,,,
,83299,,13.596296310424805,,,,,,
,83349,,,487.9782199859619,,,,,
,83349,,0.43511390686035156,,,,,,
,83399,,,451.5490531921387,,,,,
,83399,,8.35108757019043,,,,,,
,83449,,,228.271484375,,,,,
,83449,,0.8563995361328125,,,,,,
,83499,,,406.59379959106445,,,,,
,83499,,8.483171463012695,,,,,,
,83549,,,895.5380916595459,,,,,
,83549,,0.5419254302978516,,,,,,
,83599,,,607.5332164764404,,,,,
,83599,,13.044595718383789,,,,,,
,83649,,,1042.9508686065674,,,,,
,83649,,0.5104541778564453,,,,,,
,83699,,,730.3617000579834,,,,,
,83699,,8.94021987915039,,,,,,
,83749,,,506.0262680053711,,,,,
,83749,,0.5464553833007812,,,,,,
,83799,,,542.9730415344238,,,,,
,83799,,9.399890899658203,,,,,,
,83849,,,715.3666019439697,,,,,
,83849,,0.7243156433105469,,,,,,
,83899,,,2434.854745864868,,,,,
,83899,,8.08095932006836,,,,,,
,83949,,,214.02883529663086,,,,,
,83949,,0.8287429809570312,,,,,,
,83999,,,539.1495227813721,,,,,
,83999,,8.309364318847656,,,,,,
,84049,,,500.43225288391113,,,,,
,84049,,0.457763671875,,,,,,
,84099,,,1138.5142803192139,,,,,
,84099,,12.207746505737305,,,,,,
,84149,,,482.2077751159668,,,,,
,84149,,0.5197525024414062,,,,,,
,84199,,,1173.8879680633545,,,,,
,84199,,9.216070175170898,,,,,,
,84249,,,2556.3809871673584,,,,,
,84249,,2.0551681518554688,,,,,,
,84299,,,877.0534992218018,,,,,
,84299,,13.932466506958008,,,,,,
,84349,,,562.3831748962402,,,,,
,84349,,0.8625984191894531,,,,,,
,84399,,,656.4230918884277,,,,,
,84399,,8.74018669128418,,,,,,
,84449,,,1146.3634967803955,,,,,
,84449,,1.035928726196289,,,,,,
,84499,,,2368.8907623291016,,,,,
,84499,,8.538007736206055,,,,,,
,84549,,,532.0296287536621,,,,,
,84549,,0.4420280456542969,,,,,,
,84599,,,1025.130271911621,,,,,
,84599,,9.170770645141602,,,,,,
,84649,,,192.8863525390625,,,,,
,84649,,0.4038810729980469,,,,,,
,84699,,,761.845588684082,,,,,
,84699,,8.378982543945312,,,,,,
,84749,,,413.9270782470703,,,,,
,84749,,0.49376487731933594,,,,,,
,84799,,,749.7828006744385,,,,,
,84799,,10.065317153930664,,,,,,
,84849,,,813.166618347168,,,,,
,84849,,0.5214214324951172,,,,,,
,84899,,,835.1092338562012,,,,,
,84899,,8.691072463989258,,,,,,
,84949,,,973.3014106750488,,,,,
,84949,,0.5578994750976562,,,,,,
,84999,,,450.0875473022461,,,,,
,84999,,8.457660675048828,,,,,,
,85049,,,3074.193239212036,,,,,
,85049,,1.3318061828613281,,,,,,
,85099,,,1118.370771408081,,,,,
,85099,,13.347864151000977,,,,,,
,85149,,,376.4834403991699,,,,,
,85149,,0.9312629699707031,,,,,,
,85199,,,732.2769165039062,,,,,
,85199,,8.386373519897461,,,,,,
,85249,,,480.12733459472656,,,,,
,85249,,0.4951953887939453,,,,,,
,85299,,,862.1320724487305,,,,,
,85299,,12.819051742553711,,,,,,
,85349,,,750.002384185791,,,,,
,85349,,0.9608268737792969,,,,,,
,85399,,,558.9442253112793,,,,,
,85399,,8.982419967651367,,,,,,
,85449,,,525.9139537811279,,,,,
,85449,,0.8723735809326172,,,,,,
,85499,,,2502.7103424072266,,,,,
,85499,,16.117572784423828,,,,,,
,85549,,,917.424201965332,,,,,
,85549,,1.0519027709960938,,,,,,
,85599,,,707.6613903045654,,,,,
,85599,,8.976221084594727,,,,,,
,85649,,,281.53514862060547,,,,,
,85649,,0.5292892456054688,,,,,,
,85699,,,492.94376373291016,,,,,
,85699,,13.461112976074219,,,,,,
,85749,,,525.1967906951904,,,,,
,85749,,1.2750625610351562,,,,,,
,85799,,,896.348237991333,,,,,
,85799,,9.191513061523438,,,,,,
,85849,,,439.422607421875,,,,,
,85849,,0.4792213439941406,,,,,,
,85899,,,987.93625831604,,,,,
,85899,,11.132955551147461,,,,,,
,85949,,,750.7977485656738,,,,,
,85949,,0.5211830139160156,,,,,,
,85999,,,309.16738510131836,,,,,
,85999,,8.84866714477539,,,,,,
,86049,,,313.870906829834,,,,,
,86049,,0.4515647888183594,,,,,,
,86099,,,812.7939701080322,,,,,
,86099,,8.59379768371582,,,,,,
,86149,,,2622.434139251709,,,,,
,86149,,0.5698204040527344,,,,,,
,86199,,,711.7040157318115,,,,,
,86199,,8.838415145874023,,,,,,
,86249,,,748.7611770629883,,,,,
,86249,,0.9903907775878906,,,,,,
,86299,,,441.4401054382324,,,,,
,86299,,16.263484954833984,,,,,,
,86349,,,1108.2866191864014,,,,,
,86349,,0.6201267242431641,,,,,,
